class,hand,k0x,k0y,k0z,k1x,k1y,k1z,k2x,k2y,k2z,k3x,k3y,k3z,k4x,k4y,k4z,k5x,k5y,k5z,k6x,k6y,k6z,k7x,k7y,k7z,k8x,k8y,k8z,k9x,k9y,k9z,k10x,k10y,k10z,k11x,k11y,k11z,k12x,k12y,k12z,k13x,k13y,k13z,k14x,k14y,k14z,k15x,k15y,k15z,k16x,k16y,k16z,k17x,k17y,k17z,k18x,k18y,k18z,k19x,k19y,k19z,k20x,k20y,k20z
3,Right,0.0,0.0,0.0,-0.178743961352657,-0.21256038647342995,-6.489999540845284e-05,-0.45410628019323673,-0.34299516908212563,-0.00012026766236648773,-0.6666666666666666,-0.42995169082125606,-0.00015493168655596223,-0.7681159420289855,-0.5748792270531401,-0.0001887597520031476,-0.36231884057971014,-0.07246376811594203,-0.00019585470235085448,-0.6811594202898551,0.033816425120772944,-0.00023977445324057273,-0.8743961352657005,0.0966183574879227,-0.0002514677255663004,-1.0,0.15942028985507245,-0.00026175436786778615,-0.3333333333333333,0.11594202898550725,-0.00017432227247374377,-0.7342995169082126,0.1932367149758454,-0.00021167491245756132,-0.7632850241545893,0.10628019323671498,-0.00020229437953403338,-0.7101449275362319,0.04830917874396135,-0.0001965943614390998,-0.3188405797101449,0.26570048309178745,-0.0001473229070973542,-0.7101449275362319,0.3140096618357488,-0.00016837307384995752,-0.7246376811594203,0.21739130434782608,-0.00015607920194388893,-0.6521739130434783,0.15942028985507245,-0.00015076121506854838,-0.3140096618357488,0.3719806763285024,-0.0001232845896145257,-0.5748792270531401,0.5458937198067633,-0.00014913320022012032,-0.7294685990338164,0.6280193236714976,-0.0001688873078837172,-0.8260869565217391,0.7004830917874396,-0.0001866469545102035
3,Right,0.0,0.0,0.0,-0.13122171945701358,-0.23076923076923078,-4.9711681710917526e-05,-0.3665158371040724,-0.42081447963800905,-9.091114628099105e-05,-0.5429864253393665,-0.5610859728506787,-0.00011521074291537686,-0.6063348416289592,-0.7239819004524887,-0.0001410486821648212,-0.3755656108597285,-0.22624434389140272,-0.00016606269171065232,-0.669683257918552,-0.2171945701357466,-0.00020398149455025082,-0.8552036199095022,-0.2081447963800905,-0.00021676640429377992,-1.0,-0.19004524886877827,-0.00022965304311853624,-0.39819004524886875,-0.03619909502262444,-0.0001566281496102983,-0.7420814479638009,-0.03167420814479638,-0.00019656171081022876,-0.7737556561085973,-0.09049773755656108,-0.00019541256832051498,-0.7330316742081447,-0.12669683257918551,-0.00019500659596056856,-0.39819004524886875,0.12669683257918551,-0.00014193445842999573,-0.7194570135746606,0.11312217194570136,-0.00016740590328274705,-0.7285067873303167,0.027149321266968326,-0.00016011244228252895,-0.6742081447963801,-0.03167420814479638,-0.00015773462825501022,-0.3891402714932127,0.2398190045248869,-0.00012958174978715698,-0.6470588235294118,0.334841628959276,-0.00015812369352821747,-0.7963800904977375,0.38009049773755654,-0.0001751669135001979,-0.9095022624434389,0.42081447963800905,-0.0001905530872630847
3,Right,0.0,0.0,0.0,-0.07177033492822966,-0.2583732057416268,-3.61104745827029e-05,-0.2727272727272727,-0.507177033492823,-6.668990990540398e-05,-0.430622009569378,-0.7033492822966507,-8.441555411970556e-05,-0.430622009569378,-0.8947368421052632,-0.00010594134201337046,-0.39712918660287083,-0.37799043062200954,-0.00012713688916060113,-0.6698564593301436,-0.44019138755980863,-0.0001674967555515595,-0.8516746411483254,-0.47368421052631576,-0.0001901473583109162,-1.0,-0.4880382775119617,-0.0002108022214585605,-0.4449760765550239,-0.18660287081339713,-0.00012513507144366494,-0.7942583732057417,-0.23444976076555024,-0.00017470642215961245,-0.69377990430622,-0.2535885167464115,-0.00018107317499630528,-0.5598086124401914,-0.24880382775119617,-0.0001794198056049415,-0.45933014354066987,-0.004784688995215311,-0.00011855810707044143,-0.7511961722488039,-0.0430622009569378,-0.00015597371968419698,-0.6602870813397129,-0.08133971291866028,-0.00014943644123848314,-0.5263157894736842,-0.09090909090909091,-0.00014058929565199024,-0.4449760765550239,0.15789473684210525,-0.00011231811213785151,-0.7081339712918661,0.19138755980861244,-0.00014855631912502715,-0.8660287081339713,0.22488038277511962,-0.00016616680909065307,-1.0,0.2535885167464115,-0.00017817621814640854
3,Right,0.0,0.0,0.0,-0.03271028037383177,-0.2383177570093458,-2.864612049338659e-05,-0.17289719626168223,-0.5233644859813084,-5.263965777594038e-05,-0.2757009345794392,-0.7336448598130841,-6.83242570938988e-05,-0.21495327102803738,-0.9065420560747663,-8.845377183017014e-05,-0.3411214953271028,-0.4439252336448598,-0.00010179418435610029,-0.5934579439252337,-0.5654205607476636,-0.00014445190910313417,-0.7663551401869159,-0.6261682242990654,-0.00017135324871039523,-0.9112149532710281,-0.6682242990654206,-0.00019496699351741575,-0.411214953271028,-0.29439252336448596,-0.00010094948348487334,-0.719626168224299,-0.3364485981308411,-0.00014795389958242075,-0.6121495327102804,-0.27102803738317754,-0.00014648016429561007,-0.4953271028037383,-0.2383177570093458,-0.00013906241499542875,-0.4485981308411215,-0.11682242990654206,-9.802149234977524e-05,-0.7009345794392523,-0.12149532710280374,-0.0001341446749395379,-0.5934579439252337,-0.08878504672897196,-0.00011531085185526373,-0.4719626168224299,-0.0794392523364486,-9.593547774977458e-05,-0.46261682242990654,0.06542056074766354,-9.657025677189334e-05,-0.7009345794392523,0.04672897196261682,-0.00013416631295748647,-0.8598130841121495,0.06074766355140187,-0.0001455326958950515,-1.0,0.06074766355140187,-0.00014988450516775076
3,Right,0.0,0.0,0.0,-0.0759493670886076,-0.26582278481012656,5.7752759081371125e-06,-0.21518987341772153,-0.4767932489451477,9.292211270354408e-06,-0.379746835443038,-0.5907172995780591,1.3035605379370134e-05,-0.4978902953586498,-0.6582278481012658,1.6817614008552354e-05,-0.4345991561181435,-0.45569620253164556,-2.7304588714157035e-05,-0.6455696202531646,-0.5907172995780591,-5.201219740930294e-05,-0.7932489451476793,-0.6666666666666666,-6.591440314738867e-05,-0.9156118143459916,-0.7088607594936709,-7.802863851635069e-05,-0.4936708860759494,-0.33755274261603374,-3.636815517140145e-05,-0.7468354430379747,-0.4008438818565401,-7.081663368377309e-05,-0.6455696202531646,-0.35864978902953587,-6.704986219924519e-05,-0.5443037974683544,-0.3333333333333333,-5.778080157720898e-05,-0.5189873417721519,-0.189873417721519,-4.424453487758703e-05,-0.7510548523206751,-0.24050632911392406,-7.122566898669176e-05,-0.6624472573839663,-0.2109704641350211,-5.166537995585214e-05,-0.5569620253164557,-0.19831223628691982,-3.359684963020399e-05,-0.5316455696202531,-0.03375527426160337,-5.172853305752575e-05,-0.7426160337552743,-0.046413502109704644,-8.898709078132157e-05,-0.8776371308016878,-0.0379746835443038,-0.00010366029407409984,-1.0,-0.04219409282700422,-0.00010973548020245462
3,Right,0.0,0.0,0.0,-0.0859375,-0.26953125,2.5817407471734333e-05,-0.18359375,-0.4765625,3.39636241862562e-05,-0.27734375,-0.62109375,3.92778417464823e-05,-0.29296875,-0.7578125,4.2364634022490355e-05,-0.3984375,-0.5,-8.345434512918581e-06,-0.6171875,-0.62890625,-2.2177326432754052e-05,-0.7578125,-0.71484375,-3.2769840150465024e-05,-0.87109375,-0.7734375,-4.3063715825880644e-05,-0.46875,-0.39453125,-1.8678740421634865e-05,-0.7109375,-0.42578125,-2.390488615292008e-05,-0.62109375,-0.36328125,-8.32457525193342e-06,-0.53125,-0.3515625,2.121008687211434e-06,-0.5078125,-0.2578125,-2.5977870141830062e-05,-0.7109375,-0.26953125,-2.6148511356766102e-05,-0.63671875,-0.22265625,1.476045066922671e-06,-0.546875,-0.21875,1.8262407788099955e-05,-0.53125,-0.10546875,-3.156929623018834e-05,-0.7578125,-0.13671875,-4.819439007933135e-05,-0.88671875,-0.140625,-4.981501141246292e-05,-1.0,-0.1640625,-4.864006431107293e-05
3,Right,0.0,0.0,0.0,0.017857142857142856,-0.21428571428571427,3.3084268428026524e-06,-0.05357142857142857,-0.45089285714285715,3.4703147362107653e-07,-0.10267857142857142,-0.6383928571428571,-2.6151734757728917e-06,-0.017857142857142856,-0.7589285714285714,-1.0955842756090104e-05,-0.29910714285714285,-0.48660714285714285,-4.818829510270081e-05,-0.5491071428571429,-0.6294642857142857,-7.746645750387035e-05,-0.7142857142857143,-0.71875,-9.988105525304825e-05,-0.8392857142857143,-0.78125,-0.00012100864835790886,-0.38392857142857145,-0.375,-5.6257851808088386e-05,-0.6294642857142857,-0.3705357142857143,-7.601733620852893e-05,-0.5580357142857143,-0.27232142857142855,-6.650849946018436e-05,-0.4732142857142857,-0.24553571428571427,-6.303437937625413e-05,-0.4419642857142857,-0.22321428571428573,-6.25879432478081e-05,-0.6428571428571429,-0.19642857142857142,-7.989555466297078e-05,-0.5669642857142857,-0.12946428571428573,-6.124427760328161e-05,-0.4642857142857143,-0.11160714285714286,-5.088619523989963e-05,-0.48660714285714285,-0.049107142857142856,-6.824192360218742e-05,-0.7232142857142857,-0.07142857142857142,-9.826782161545136e-05,-0.8794642857142857,-0.05803571428571429,-0.00010477311811452061,-1.0,-0.07589285714285714,-0.00010823595838530384
3,Right,0.0,0.0,0.0,-0.048,-0.268,3.511407445682835e-05,-0.124,-0.492,4.601888205422711e-05,-0.172,-0.652,4.987818594588589e-05,-0.116,-0.78,4.892026107324909e-05,-0.376,-0.544,2.2860251882548253e-06,-0.612,-0.672,-7.871422585708388e-06,-0.764,-0.748,-1.585689899013687e-05,-0.88,-0.808,-2.6459222328526268e-05,-0.456,-0.444,-1.4972817753118762e-05,-0.664,-0.428,-2.100110020921875e-05,-0.572,-0.336,-6.005458202821501e-06,-0.484,-0.324,2.5924608161176367e-06,-0.5,-0.304,-2.8800936084849126e-05,-0.668,-0.268,-3.2694434416157495e-05,-0.584,-0.208,-6.19913185448695e-06,-0.492,-0.204,8.867348875241987e-06,-0.528,-0.144,-3.9925189357859384e-05,-0.748,-0.176,-6.242491458044696e-05,-0.88,-0.176,-6.447521377788234e-05,-1.0,-0.204,-6.381647069440533e-05
3,Right,0.0,0.0,0.0,0.008333333333333333,-0.25833333333333336,3.180991411394866e-05,-0.06666666666666667,-0.475,3.5402085432156837e-05,-0.09583333333333334,-0.6375,3.0983099513992585e-05,-0.016666666666666666,-0.7291666666666666,2.1307038253789064e-05,-0.3416666666666667,-0.5583333333333333,-5.963784454395456e-06,-0.5541666666666667,-0.7,-2.0099051186199073e-05,-0.6958333333333333,-0.7833333333333333,-3.65970541859717e-05,-0.8166666666666667,-0.8458333333333333,-5.478391366204131e-05,-0.42916666666666664,-0.4666666666666667,-2.4735823007926427e-05,-0.5958333333333333,-0.43333333333333335,-2.7384455903748754e-05,-0.5041666666666667,-0.35,-1.9029801678538404e-05,-0.42083333333333334,-0.3333333333333333,-2.007161985586592e-05,-0.48333333333333334,-0.32916666666666666,-3.946892316267399e-05,-0.6333333333333333,-0.30833333333333335,-4.0299604691570086e-05,-0.5458333333333333,-0.25833333333333336,-1.9406492556139908e-05,-0.45,-0.24166666666666667,-1.2101275891070646e-05,-0.525,-0.175,-5.165369192262996e-05,-0.7375,-0.2,-6.504940121869751e-05,-0.875,-0.19583333333333333,-6.295763519406824e-05,-1.0,-0.2125,-6.271941452101378e-05
3,Right,0.0,0.0,0.0,0.02145922746781116,-0.26180257510729615,3.0335088962349962e-05,-0.034334763948497854,-0.463519313304721,2.9253181919859906e-05,-0.03862660944206009,-0.6137339055793991,2.112813791410881e-05,0.04291845493562232,-0.7081545064377682,8.31079199477346e-06,-0.34334763948497854,-0.5579399141630901,-1.9190657002135216e-05,-0.5493562231759657,-0.6995708154506438,-3.0386077677402694e-05,-0.7081545064377682,-0.7811158798283262,-4.192361550350794e-05,-0.8326180257510729,-0.8454935622317596,-5.6835936579880607e-05,-0.44635193133047213,-0.463519313304721,-3.907032293136776e-05,-0.5407725321888412,-0.4592274678111588,-4.045487983241338e-05,-0.4592274678111588,-0.37339055793991416,-3.053677206532363e-05,-0.38626609442060084,-0.33905579399141633,-3.147929849048266e-05,-0.5021459227467812,-0.3218884120171674,-5.362019964251121e-05,-0.592274678111588,-0.3261802575107296,-5.771852660157886e-05,-0.5150214592274678,-0.26609442060085836,-3.855725612588431e-05,-0.4248927038626609,-0.22317596566523606,-3.234231275119732e-05,-0.5407725321888412,-0.16738197424892703,-6.486439683871444e-05,-0.7510729613733905,-0.19313304721030042,-8.322606093207379e-05,-0.8841201716738197,-0.2017167381974249,-8.254772234197575e-05,-1.0,-0.2145922746781116,-8.272684005533914e-05
