class,hand,k0x,k0y,k1x,k1y,k2x,k2y,k3x,k3y,k4x,k4y,k5x,k5y,k6x,k6y,k7x,k7y,k8x,k8y,k9x,k9y,k10x,k10y,k11x,k11y,k12x,k12y,k13x,k13y,k14x,k14y,k15x,k15y,k16x,k16y,k17x,k17y,k18x,k18y,k19x,k19y,k20x,k20y
24,Right,0.0,0.0,-0.30456852791878175,0.015228426395939087,-0.5888324873096447,0.18781725888324874,-0.8071065989847716,0.39593908629441626,-1.0,0.5279187817258884,-0.467005076142132,-0.01015228426395939,-0.6548223350253807,0.27918781725888325,-0.7360406091370558,0.47715736040609136,-0.7868020304568528,0.6192893401015228,-0.2233502538071066,0.07106598984771574,-0.4213197969543147,0.4365482233502538,-0.5329949238578681,0.6598984771573604,-0.5989847715736041,0.7817258883248731,-0.015228426395939087,0.17766497461928935,-0.20304568527918782,0.5228426395939086,-0.3299492385786802,0.7055837563451777,-0.4213197969543147,0.8121827411167513,0.14720812182741116,0.2893401015228426,0.005076142131979695,0.583756345177665,-0.1065989847715736,0.7258883248730964,-0.20304568527918782,0.8071065989847716
24,Right,0.0,0.0,-0.27403846153846156,-0.038461538461538464,-0.5721153846153846,0.014423076923076924,-0.8076923076923077,0.11538461538461539,-1.0,0.1875,-0.49038461538461536,-0.21634615384615385,-0.7259615384615384,-0.1201923076923077,-0.8509615384615384,0.057692307692307696,-0.9182692307692307,0.22115384615384615,-0.3317307692307692,-0.12980769230769232,-0.5625,0.09615384615384616,-0.6682692307692307,0.27884615384615385,-0.7211538461538461,0.39903846153846156,-0.16826923076923078,-0.004807692307692308,-0.3701923076923077,0.19230769230769232,-0.49038461538461536,0.34134615384615385,-0.5673076923076923,0.4375,-0.02403846153846154,0.1346153846153846,-0.19230769230769232,0.30288461538461536,-0.30288461538461536,0.40384615384615385,-0.3942307692307692,0.47115384615384615
24,Right,0.0,0.0,-0.2872340425531915,-0.047872340425531915,-0.5531914893617021,-0.14361702127659576,-0.776595744680851,-0.18085106382978725,-1.0,-0.18617021276595744,-0.3723404255319149,-0.5159574468085106,-0.6063829787234043,-0.574468085106383,-0.7287234042553191,-0.3882978723404255,-0.7872340425531915,-0.2074468085106383,-0.2127659574468085,-0.44148936170212766,-0.4521276595744681,-0.4148936170212766,-0.5904255319148937,-0.16489361702127658,-0.6382978723404256,-0.010638297872340425,-0.05319148936170213,-0.30319148936170215,-0.23404255319148937,-0.28191489361702127,-0.3829787234042553,-0.06914893617021277,-0.44680851063829785,0.06382978723404255,0.09574468085106383,-0.14893617021276595,-0.05319148936170213,-0.10638297872340426,-0.18617021276595744,0.026595744680851064,-0.26595744680851063,0.11702127659574468
24,Right,0.0,0.0,-0.28484848484848485,-0.10909090909090909,-0.509090909090909,-0.3212121212121212,-0.6909090909090909,-0.45454545454545453,-0.896969696969697,-0.5333333333333333,-0.19393939393939394,-0.8121212121212121,-0.36363636363636365,-1.0,-0.5212121212121212,-0.8484848484848485,-0.5878787878787879,-0.6727272727272727,-0.01818181818181818,-0.7575757575757576,-0.21818181818181817,-0.8787878787878788,-0.3878787878787879,-0.6,-0.40606060606060607,-0.4666666666666667,0.16363636363636364,-0.6181818181818182,-0.012121212121212121,-0.7333333333333333,-0.2,-0.4909090909090909,-0.24848484848484848,-0.3393939393939394,0.3151515151515151,-0.4303030303030303,0.15757575757575756,-0.503030303030303,-0.03636363636363636,-0.3515151515151515,-0.10909090909090909,-0.23030303030303031
24,Right,0.0,0.0,-0.39655172413793105,-0.1781609195402299,-0.6436781609195402,-0.3563218390804598,-0.8333333333333334,-0.4942528735632184,-1.0,-0.5862068965517241,-0.43103448275862066,-0.6149425287356322,-0.5459770114942529,-0.7413793103448276,-0.6551724137931034,-0.7758620689655172,-0.7126436781609196,-0.8045977011494253,-0.28735632183908044,-0.6379310344827587,-0.39655172413793105,-0.7931034482758621,-0.5,-0.7528735632183908,-0.5172413793103449,-0.7183908045977011,-0.13218390804597702,-0.6091954022988506,-0.2471264367816092,-0.7241379310344828,-0.3735632183908046,-0.6436781609195402,-0.40804597701149425,-0.5689655172413793,0.0,-0.5229885057471264,-0.12643678160919541,-0.5804597701149425,-0.23563218390804597,-0.5114942528735632,-0.25287356321839083,-0.4482758620689655
24,Right,0.0,0.0,-0.21761658031088082,-0.13989637305699482,-0.38341968911917096,-0.40932642487046633,-0.533678756476684,-0.5751295336787565,-0.6632124352331606,-0.6839378238341969,-0.03626943005181347,-0.8290155440414507,-0.21243523316062177,-1.0,-0.2849740932642487,-0.7927461139896373,-0.2538860103626943,-0.6787564766839378,0.10880829015544041,-0.7772020725388601,-0.09844559585492228,-0.9326424870466321,-0.19689119170984457,-0.6683937823834197,-0.12953367875647667,-0.6010362694300518,0.24352331606217617,-0.6580310880829016,0.05699481865284974,-0.8134715025906736,-0.06217616580310881,-0.5751295336787565,0.0,-0.5129533678756477,0.3471502590673575,-0.5025906735751295,0.18652849740932642,-0.6217616580310881,0.06217616580310881,-0.47668393782383417,0.10880829015544041,-0.41450777202072536
24,Right,0.0,0.0,-0.23671497584541062,-0.23671497584541062,-0.36231884057971014,-0.5120772946859904,-0.463768115942029,-0.6908212560386473,-0.5603864734299517,-0.8067632850241546,-0.05314009661835749,-0.8309178743961353,-0.1932367149758454,-1.0,-0.2753623188405797,-0.8309178743961353,-0.26570048309178745,-0.7294685990338164,0.07729468599033816,-0.8019323671497585,-0.0966183574879227,-0.9806763285024155,-0.19806763285024154,-0.7681159420289855,-0.14492753623188406,-0.6811594202898551,0.2028985507246377,-0.7246376811594203,0.03864734299516908,-0.8792270531400966,-0.06763285024154589,-0.6763285024154589,-0.01932367149758454,-0.6038647342995169,0.30434782608695654,-0.5942028985507246,0.15942028985507245,-0.714975845410628,0.05314009661835749,-0.5942028985507246,0.08695652173913043,-0.5265700483091788
24,Right,0.0,0.0,-0.23923444976076555,-0.2822966507177033,-0.3444976076555024,-0.5358851674641149,-0.41626794258373206,-0.7272727272727273,-0.47368421052631576,-0.8851674641148325,-0.06220095693779904,-0.8086124401913876,-0.18181818181818182,-1.0,-0.2583732057416268,-0.8277511961722488,-0.22488038277511962,-0.7129186602870813,0.05263157894736842,-0.784688995215311,-0.08133971291866028,-0.9904306220095693,-0.18181818181818182,-0.7703349282296651,-0.11961722488038277,-0.6698564593301436,0.18181818181818182,-0.7177033492822966,0.03349282296650718,-0.9090909090909091,-0.06698564593301436,-0.6985645933014354,-0.004784688995215311,-0.5933014354066986,0.3014354066985646,-0.6028708133971292,0.14354066985645933,-0.7559808612440191,0.04784688995215311,-0.6267942583732058,0.09569377990430622,-0.5358851674641149
24,Right,0.0,0.0,-0.26,-0.27,-0.355,-0.51,-0.42,-0.7,-0.47,-0.86,-0.02,-0.82,-0.165,-1.0,-0.26,-0.81,-0.23,-0.69,0.09,-0.795,-0.11,-0.995,-0.22,-0.755,-0.135,-0.655,0.205,-0.73,0.0,-0.91,-0.11,-0.685,-0.025,-0.59,0.305,-0.625,0.1,-0.76,-0.005,-0.615,0.065,-0.525
24,Right,0.0,0.0,-0.27450980392156865,-0.29901960784313725,-0.35294117647058826,-0.5588235294117647,-0.4264705882352941,-0.7450980392156863,-0.5245098039215687,-0.8921568627450981,0.11764705882352941,-0.8333333333333334,-0.18627450980392157,-1.0,-0.2549019607843137,-0.7941176470588235,-0.19607843137254902,-0.6911764705882353,0.18627450980392157,-0.7892156862745098,-0.18137254901960784,-0.9705882352941176,-0.2647058823529412,-0.75,-0.18137254901960784,-0.6568627450980392,0.20098039215686275,-0.696078431372549,-0.1568627450980392,-0.8480392156862745,-0.23039215686274508,-0.6617647058823529,-0.13725490196078433,-0.5931372549019608,0.16666666666666666,-0.5882352941176471,-0.11764705882352941,-0.696078431372549,-0.17647058823529413,-0.5833333333333334,-0.09313725490196079,-0.5147058823529411
