class,hand,k0x,k0y,k0z,k1x,k1y,k1z,k2x,k2y,k2z,k3x,k3y,k3z,k4x,k4y,k4z,k5x,k5y,k5z,k6x,k6y,k6z,k7x,k7y,k7z,k8x,k8y,k8z,k9x,k9y,k9z,k10x,k10y,k10z,k11x,k11y,k11z,k12x,k12y,k12z,k13x,k13y,k13z,k14x,k14y,k14z,k15x,k15y,k15z,k16x,k16y,k16z,k17x,k17y,k17z,k18x,k18y,k18z,k19x,k19y,k19z,k20x,k20y,k20z
14,Right,0.0,0.0,0.0,-0.3448275862068966,0.11724137931034483,-1.3221419869447298e-05,-0.5586206896551724,0.4068965517241379,-5.808656338692917e-05,-0.6344827586206897,0.696551724137931,-9.603010950122592e-05,-0.6344827586206897,0.9379310344827586,-0.00014952453312907932,-0.5793103448275863,0.4482758620689655,-0.00019458626117904815,-0.6689655172413793,0.8896551724137931,-0.00026918752450072735,-0.6758620689655173,1.0,-0.00030174432653510544,-0.6689655172413793,1.0,-0.00031831369841626154,-0.32413793103448274,0.4689655172413793,-0.00022605102647700365,-0.3724137931034483,0.9793103448275862,-0.0002908810460332465,-0.38620689655172413,1.0,-0.00030174787198380325,-0.4068965517241379,1.0,-0.00031033880247857215,-0.041379310344827586,0.47586206896551725,-0.000247968682027204,-0.08275862068965517,0.993103448275862,-0.00030762170419316017,-0.09655172413793103,1.0,-0.00029672456208707106,-0.12413793103448276,1.0,-0.0002863718005060448,0.23448275862068965,0.47586206896551725,-0.0002654700444660636,0.20689655172413793,0.8827586206896552,-0.00031587977357684714,0.19310344827586207,0.9379310344827586,-0.0002968192101523092,0.16551724137931034,0.896551724137931,-0.00027565247035964987
14,Right,0.0,0.0,0.0,-0.38666666666666666,0.08666666666666667,-2.731623287800744e-05,-0.7133333333333334,0.3466666666666667,-9.009673109455699e-05,-0.88,0.7,-0.00014815226977868672,-0.9666666666666667,1.0,-0.00020371884888215655,-0.8266666666666667,0.20666666666666667,-0.00019193637654983794,-0.9733333333333334,0.7333333333333333,-0.00025217268154823576,-0.8,0.7933333333333333,-0.00025112992312315897,-0.6866666666666666,0.7,-0.000251038479663966,-0.5866666666666667,0.21333333333333335,-0.00022298242435657775,-0.6666666666666666,0.8266666666666667,-0.00028470330720944996,-0.5133333333333333,0.7866666666666666,-0.0002620480536004284,-0.4533333333333333,0.6266666666666667,-0.0002558024802387138,-0.31333333333333335,0.25333333333333335,-0.00024820696101391114,-0.37333333333333335,0.8,-0.0002908249774158378,-0.2733333333333333,0.7133333333333334,-0.00024227269774480456,-0.24666666666666667,0.5333333333333333,-0.00022205378399097717,-0.06,0.30666666666666664,-0.0002736933607439577,-0.12666666666666668,0.72,-0.00031528880979422527,-0.08,0.6533333333333333,-0.0002905351001600801,-0.06,0.5,-0.00027468466049237843
14,Right,0.0,0.0,0.0,-0.3793103448275862,0.06896551724137931,-2.5557346149016026e-05,-0.7068965517241379,0.1781609195402299,-7.052965545647889e-05,-0.8850574712643678,0.3620689655172414,-0.00011382065454290275,-0.9770114942528736,0.5172413793103449,-0.00015389099029830577,-0.8045977011494253,-0.11494252873563218,-0.00012199477643658818,-1.0,0.22988505747126436,-0.00018520485992945917,-0.8908045977011494,0.3448275862068966,-0.00020153589030648544,-0.7931034482758621,0.3218390804597701,-0.00020938145872361803,-0.6091954022988506,-0.11494252873563218,-0.00014893995103336372,-0.7528735632183908,0.3448275862068966,-0.00020937216690758624,-0.632183908045977,0.3735632183908046,-0.00020471007314763293,-0.5689655172413793,0.25862068965517243,-0.0002046831611366837,-0.39080459770114945,-0.06321839080459771,-0.00017661409428949086,-0.5057471264367817,0.3850574712643678,-0.0002279430387814199,-0.41954022988505746,0.3563218390804598,-0.00020020683946822326,-0.3793103448275862,0.22413793103448276,-0.0001842114920026314,-0.1724137931034483,0.017241379310344827,-0.0002050157182298217,-0.3045977011494253,0.3620689655172414,-0.00024674609900747664,-0.25862068965517243,0.3448275862068966,-0.0002308655076108489,-0.22413793103448276,0.22988505747126436,-0.0002170242343263424
14,Right,0.0,0.0,0.0,-0.4129032258064516,0.08387096774193549,-6.661804866179145e-05,-0.7225806451612903,0.09032258064516129,-0.00013406078233607155,-0.9096774193548387,0.12903225806451613,-0.00020035602445336883,-0.9225806451612903,0.14193548387096774,-0.00025889945419338244,-0.7419354838709677,-0.5096774193548387,-0.00013455745966938035,-1.0,-0.25806451612903225,-0.0002338236118974589,-0.9032258064516129,-0.01935483870967742,-0.0002748263440282479,-0.7741935483870968,0.025806451612903226,-0.0002943265803856599,-0.5225806451612903,-0.535483870967742,-0.00015338320217559218,-0.7354838709677419,-0.12903225806451613,-0.000251642925169812,-0.6193548387096774,0.07096774193548387,-0.00024959072282971676,-0.5290322580645161,0.025806451612903226,-0.00023637553188842915,-0.2903225806451613,-0.4774193548387097,-0.00018235992813075543,-0.45161290322580644,-0.05161290322580645,-0.0002669783831100675,-0.3741935483870968,0.07096774193548387,-0.00023139585222701676,-0.3032258064516129,-0.0064516129032258064,-0.00019509786131654817,-0.08387096774193549,-0.36774193548387096,-0.00021865966151571846,-0.2,-0.05806451612903226,-0.00027109276195460554,-0.18064516129032257,0.01935483870967742,-0.0002499696449383977,-0.14193548387096774,-0.05161290322580645,-0.00022448019928282109
14,Right,0.0,0.0,0.0,-0.423841059602649,-0.006622516556291391,-7.023089314048325e-05,-0.7019867549668874,-0.08609271523178808,-0.00013114075258185203,-0.9072847682119205,-0.12582781456953643,-0.00019161690558531098,-1.0,-0.18543046357615894,-0.00024387453776823437,-0.6622516556291391,-0.6556291390728477,-6.558458649271832e-05,-0.9072847682119205,-0.48344370860927155,-0.0001738626407679784,-0.9006622516556292,-0.33774834437086093,-0.00024409324438078974,-0.8609271523178808,-0.2980132450331126,-0.00028355396163096954,-0.46357615894039733,-0.7350993377483444,-7.775988986464986e-05,-0.7350993377483444,-0.4503311258278146,-0.0001681065244993278,-0.6357615894039735,-0.25165562913907286,-0.00018154490481651054,-0.5629139072847682,-0.2980132450331126,-0.00017758028311946994,-0.23841059602649006,-0.7284768211920529,-0.00010646566318467424,-0.46357615894039733,-0.37748344370860926,-0.00017863581081996362,-0.4105960264900662,-0.2052980132450331,-0.00013960747395237223,-0.3576158940397351,-0.2781456953642384,-0.00010189094502117132,-0.019867549668874173,-0.6291390728476821,-0.00014571151013118214,-0.2052980132450331,-0.36423841059602646,-0.00019163469322971621,-0.23178807947019867,-0.25165562913907286,-0.0001690161491082645,-0.2119205298013245,-0.31125827814569534,-0.00014167098872815996
14,Right,0.0,0.0,0.0,-0.42857142857142855,-0.012422360248447204,-4.802945449432018e-05,-0.7267080745341615,-0.08695652173913043,-8.48637395508742e-05,-0.9316770186335404,-0.13664596273291926,-0.0001282381043415833,-1.0,-0.2111801242236025,-0.0001674913262473331,-0.6708074534161491,-0.546583850931677,-1.2774131416924347e-05,-0.8633540372670807,-0.515527950310559,-7.634073233236225e-05,-0.8633540372670807,-0.43478260869565216,-0.00012001668945271563,-0.84472049689441,-0.43478260869565216,-0.00014951905655603758,-0.484472049689441,-0.5962732919254659,-2.7581026569306575e-05,-0.7391304347826086,-0.5093167701863354,-9.161641246267515e-05,-0.6894409937888198,-0.34782608695652173,-0.00011057557749861304,-0.6211180124223602,-0.37267080745341613,-0.0001133249921387968,-0.2857142857142857,-0.5714285714285714,-5.535128986837489e-05,-0.515527950310559,-0.40372670807453415,-0.00012111296603067108,-0.4782608695652174,-0.2732919254658385,-0.00010612349694599064,-0.39751552795031053,-0.32298136645962733,-8.458429071697916e-05,-0.09937888198757763,-0.4720496894409938,-8.886561530016012e-05,-0.2795031055900621,-0.32298136645962733,-0.00013359769800473973,-0.2608695652173913,-0.2360248447204969,-0.00011900544667505117,-0.17391304347826086,-0.2919254658385093,-9.927173941070777e-05
14,Right,0.0,0.0,0.0,-0.4391891891891892,-0.060810810810810814,-4.193132270178677e-05,-0.7702702702702703,-0.20945945945945946,-7.05807935965101e-05,-0.9932432432432432,-0.30405405405405406,-0.00010764424165711607,-1.0,-0.43243243243243246,-0.00013760875261263666,-0.6554054054054054,-0.6756756756756757,1.4643174405830988e-05,-0.8716216216216216,-0.7027027027027027,-4.265328333235668e-05,-0.9054054054054054,-0.6216216216216216,-7.96925327378229e-05,-0.9121621621621622,-0.6148648648648649,-0.00010455000420831743,-0.47297297297297297,-0.7432432432432432,8.321678006144044e-08,-0.7364864864864865,-0.7094594594594594,-6.203258641820094e-05,-0.6959459459459459,-0.5135135135135135,-7.648015576189027e-05,-0.6283783783783784,-0.5337837837837838,-7.271301258205154e-05,-0.2635135135135135,-0.7432432432432432,-2.864973146519543e-05,-0.5067567567567568,-0.6283783783783784,-9.284223485386447e-05,-0.4797297297297297,-0.4594594594594595,-7.317623229396097e-05,-0.39864864864864863,-0.5067567567567568,-4.626180906302618e-05,-0.07432432432432433,-0.668918918918919,-6.343073443334242e-05,-0.2635135135135135,-0.5743243243243243,-0.00010141311470268943,-0.2635135135135135,-0.4594594594594595,-8.276996233123778e-05,-0.18243243243243243,-0.5067567567567568,-5.98508311400421e-05
14,Right,0.0,0.0,0.0,-0.3181818181818182,-0.045454545454545456,-9.398710652699506e-05,-0.6212121212121212,-0.20454545454545456,-0.0001658008117067225,-0.8333333333333334,-0.3181818181818182,-0.00023751143641057772,-0.8181818181818182,-0.4696969696969697,-0.0002876058948262305,-0.4621212121212121,-0.9696969696969697,-6.092415325083046e-05,-0.7878787878787878,-0.9393939393939394,-0.00019403389788903502,-0.7575757575757576,-0.6515151515151515,-0.0002514463927661061,-0.6439393939393939,-0.5303030303030303,-0.00026917279154479036,-0.2196969696969697,-1.0,-6.82100379170024e-05,-0.5378787878787878,-0.8257575757575758,-0.00018972311613199818,-0.4621212121212121,-0.45454545454545453,-0.00018869984661956158,-0.3560606060606061,-0.4772727272727273,-0.00015779658806108597,0.03787878787878788,-0.9393939393939394,-0.00010039792896862716,-0.24242424242424243,-0.7272727272727273,-0.0002166606761692282,-0.21212121212121213,-0.4015151515151515,-0.0001653671963825504,-0.10606060606060606,-0.4318181818181818,-9.994223001067819e-05,0.2803030303030303,-0.8106060606060606,-0.0001446147612275633,0.05303030303030303,-0.6818181818181818,-0.00020441813048504952,-0.007575757575757576,-0.45454545454545453,-0.00016814544451021317,0.05303030303030303,-0.4318181818181818,-0.00011981286496340758
14,Right,0.0,0.0,0.0,-0.43356643356643354,-0.13286713286713286,-4.34814323832192e-05,-0.7552447552447552,-0.3006993006993007,-8.019197999214828e-05,-1.0,-0.42657342657342656,-0.00012527767705576437,-0.986013986013986,-0.5734265734265734,-0.00015755657503897528,-0.5944055944055944,-0.8461538461538461,1.5481016631384478e-05,-0.8461538461538461,-0.8391608391608392,-6.311351687375517e-05,-0.8391608391608392,-0.6853146853146853,-0.00011104461932341572,-0.7972027972027972,-0.6573426573426573,-0.00014027890006804836,-0.3986013986013986,-0.9090909090909091,-2.4203914850854776e-06,-0.6993006993006993,-0.8321678321678322,-7.774297936013563e-05,-0.6363636363636364,-0.6013986013986014,-9.236549926005078e-05,-0.5384615384615384,-0.6433566433566433,-8.928672918523978e-05,-0.18181818181818182,-0.9020979020979021,-3.773345924583384e-05,-0.45454545454545453,-0.7762237762237763,-0.00011210047861321858,-0.42657342657342656,-0.5594405594405595,-8.338850050156801e-05,-0.3356643356643357,-0.6153846153846154,-5.001105543963594e-05,0.027972027972027972,-0.8251748251748252,-8.055726033650113e-05,-0.1888111888111888,-0.7412587412587412,-0.0001251637170389069,-0.21678321678321677,-0.5874125874125874,-0.00010543993309487031,-0.14685314685314685,-0.6013986013986014,-8.039446775555646e-05
14,Right,0.0,0.0,0.0,-0.39568345323741005,-0.17985611510791366,-4.711226064833688e-05,-0.6834532374100719,-0.3669064748201439,-9.030681405445537e-05,-0.8920863309352518,-0.5179856115107914,-0.00014062194495845066,-0.8992805755395683,-0.7050359712230215,-0.00017518341950470477,-0.49640287769784175,-0.9496402877697842,1.0878289877524799e-05,-0.7697841726618705,-0.9640287769784173,-7.040944225591603e-05,-0.7338129496402878,-0.7553956834532374,-0.00011575975951626028,-0.6546762589928058,-0.7194244604316546,-0.00014078426309293004,-0.2805755395683453,-1.0,-6.095876858294334e-06,-0.5899280575539568,-0.9424460431654677,-8.335393492147101e-05,-0.5251798561151079,-0.6618705035971223,-9.348977980734515e-05,-0.4172661870503597,-0.697841726618705,-8.647482366965711e-05,-0.05755395683453238,-0.9784172661870504,-4.106680126057994e-05,-0.33093525179856115,-0.8848920863309353,-0.00011611737398458782,-0.302158273381295,-0.6330935251798561,-7.718023777531946e-05,-0.19424460431654678,-0.6834532374100719,-3.6367133143873205e-05,0.15827338129496402,-0.8920863309352518,-8.353436359493735e-05,-0.07194244604316546,-0.8633093525179856,-0.0001220142003195823,-0.1079136690647482,-0.6762589928057554,-8.95710290195347e-05,-0.02877697841726619,-0.6690647482014388,-5.470051953248723e-05
