class,hand,coordinate0,coordinate1,coordinate2,coordinate3,coordinate4,coordinate5,coordinate6,coordinate7,coordinate8,coordinate9,coordinate10,coordinate11,coordinate12,coordinate13,coordinate14,coordinate15,coordinate16,coordinate17,coordinate18,coordinate19,coordinate20,coordinate21,coordinate22,coordinate23,coordinate24,coordinate25,coordinate26,coordinate27,coordinate28,coordinate29,coordinate30,coordinate31,coordinate32,coordinate33,coordinate34,coordinate35,coordinate36,coordinate37,coordinate38,coordinate39,coordinate40,coordinate41
30,Right,0.0,0.0,-0.2825112107623318,-0.12556053811659193,-0.5829596412556054,-0.09417040358744394,-0.8475336322869955,-0.05829596412556054,-1.0,-0.15246636771300448,-0.57847533632287,0.19730941704035873,-0.905829596412556,0.34977578475336324,-0.8565022421524664,0.26905829596412556,-0.7309417040358744,0.19730941704035873,-0.4798206278026906,0.34977578475336324,-0.757847533632287,0.4170403587443946,-0.7219730941704036,0.4170403587443946,-0.6457399103139013,0.37668161434977576,-0.3632286995515695,0.4170403587443946,-0.6053811659192825,0.4170403587443946,-0.5964125560538116,0.4170403587443946,-0.5336322869955157,0.4170403587443946,-0.2600896860986547,0.4170403587443946,-0.4349775784753363,0.4170403587443946,-0.4484304932735426,0.4170403587443946,-0.4170403587443946,0.4170403587443946
30,Right,0.0,0.0,-0.23333333333333334,-0.22380952380952382,-0.5476190476190477,-0.2904761904761905,-0.8238095238095238,-0.3333333333333333,-0.9285714285714286,-0.48095238095238096,-0.6333333333333333,-0.009523809523809525,-1.0,0.06666666666666667,-0.9047619047619048,0.0,-0.7619047619047619,-0.04285714285714286,-0.5666666666666667,0.19523809523809524,-0.9428571428571428,0.2571428571428571,-0.8666666666666667,0.17142857142857143,-0.7428571428571429,0.12857142857142856,-0.49047619047619045,0.35714285714285715,-0.8571428571428571,0.4238095238095238,-0.8047619047619048,0.3380952380952381,-0.6904761904761905,0.2761904761904762,-0.40476190476190477,0.4666666666666667,-0.6476190476190476,0.6190476190476191,-0.8047619047619048,0.7,-0.9238095238095239,0.780952380952381
30,Right,0.0,0.0,-0.2436548223350254,-0.15736040609137056,-0.49746192893401014,-0.13705583756345177,-0.6700507614213198,-0.02030456852791878,-0.7817258883248731,0.07614213197969544,-0.6243654822335025,0.025380710659898477,-1.0,0.06598984771573604,-0.9086294416243654,0.01015228426395939,-0.7868020304568528,-0.03553299492385787,-0.5583756345177665,0.17766497461928935,-0.9644670050761421,0.20812182741116753,-0.8426395939086294,0.1319796954314721,-0.7055837563451777,0.08121827411167512,-0.4720812182741117,0.30456852791878175,-0.8527918781725888,0.3553299492385787,-0.7461928934010152,0.2639593908629442,-0.6192893401015228,0.20304568527918782,-0.39593908629441626,0.41116751269035534,-0.6649746192893401,0.5431472081218274,-0.8375634517766497,0.6294416243654822,-0.9847715736040609,0.7055837563451777
30,Right,0.0,0.0,-0.10833333333333334,-0.25,-0.32916666666666666,-0.44583333333333336,-0.4875,-0.6083333333333333,-0.5083333333333333,-0.7666666666666667,-0.5208333333333334,-0.35833333333333334,-0.8083333333333333,-0.3375,-0.7208333333333333,-0.2833333333333333,-0.6041666666666666,-0.2791666666666667,-0.5375,-0.18333333333333332,-0.8125,-0.15416666666666667,-0.7083333333333334,-0.1125,-0.6083333333333333,-0.12083333333333333,-0.525,-0.004166666666666667,-0.7791666666666667,0.016666666666666666,-0.6833333333333333,0.041666666666666664,-0.575,0.03333333333333333,-0.49583333333333335,0.1625,-0.7208333333333333,0.19583333333333333,-0.875,0.225,-1.0,0.24166666666666667
30,Right,0.0,0.0,-0.055776892430278883,-0.250996015936255,-0.2151394422310757,-0.4701195219123506,-0.33067729083665337,-0.6374501992031872,-0.3187250996015936,-0.7808764940239044,-0.450199203187251,-0.4342629482071713,-0.7051792828685259,-0.41434262948207173,-0.6334661354581673,-0.3466135458167331,-0.5258964143426295,-0.33067729083665337,-0.4900398406374502,-0.2788844621513944,-0.7330677290836654,-0.250996015936255,-0.6414342629482072,-0.18326693227091634,-0.545816733067729,-0.18326693227091634,-0.5059760956175299,-0.11553784860557768,-0.7370517928286853,-0.09561752988047809,-0.6533864541832669,-0.04780876494023904,-0.545816733067729,-0.043824701195219126,-0.50199203187251,0.04780876494023904,-0.7211155378486056,0.043824701195219126,-0.8725099601593626,0.06374501992031872,-1.0,0.06772908366533864
30,Right,0.0,0.0,-0.06896551724137931,-0.24521072796934865,-0.2222222222222222,-0.40229885057471265,-0.37547892720306514,-0.4904214559386973,-0.4674329501915709,-0.5670498084291188,-0.48659003831417624,-0.421455938697318,-0.7279693486590039,-0.42528735632183906,-0.6590038314176245,-0.3524904214559387,-0.5670498084291188,-0.32950191570881227,-0.5210727969348659,-0.2835249042145594,-0.7624521072796935,-0.26053639846743293,-0.6704980842911877,-0.19923371647509577,-0.578544061302682,-0.20306513409961685,-0.5287356321839081,-0.13026819923371646,-0.7509578544061303,-0.1111111111111111,-0.6704980842911877,-0.07662835249042145,-0.5747126436781609,-0.0842911877394636,-0.5210727969348659,0.022988505747126436,-0.7509578544061303,0.011494252873563218,-0.8888888888888888,0.022988505747126436,-1.0,0.01532567049808429
30,Right,0.0,0.0,-0.02631578947368421,-0.2518796992481203,-0.13157894736842105,-0.42105263157894735,-0.24060150375939848,-0.5375939849624061,-0.2932330827067669,-0.6278195488721805,-0.424812030075188,-0.4774436090225564,-0.6353383458646616,-0.4924812030075188,-0.6052631578947368,-0.40977443609022557,-0.5263157894736842,-0.3684210526315789,-0.48872180451127817,-0.36466165413533835,-0.6879699248120301,-0.34962406015037595,-0.6203007518796992,-0.2706766917293233,-0.5413533834586466,-0.2518796992481203,-0.5225563909774437,-0.22556390977443608,-0.7142857142857143,-0.21052631578947367,-0.6390977443609023,-0.16165413533834586,-0.5488721804511278,-0.15037593984962405,-0.5413533834586466,-0.08270676691729323,-0.7593984962406015,-0.10150375939849623,-0.8872180451127819,-0.10526315789473684,-1.0,-0.12406015037593984
30,Right,0.0,0.0,-0.033962264150943396,-0.2490566037735849,-0.1320754716981132,-0.4528301886792453,-0.1811320754716981,-0.6188679245283019,-0.1320754716981132,-0.7320754716981132,-0.37358490566037733,-0.5169811320754717,-0.6037735849056604,-0.4867924528301887,-0.5735849056603773,-0.39245283018867927,-0.49433962264150944,-0.3584905660377358,-0.44528301886792454,-0.41132075471698115,-0.6377358490566037,-0.3584905660377358,-0.5773584905660377,-0.2641509433962264,-0.49433962264150944,-0.24150943396226415,-0.49056603773584906,-0.27169811320754716,-0.6867924528301886,-0.24150943396226415,-0.6188679245283019,-0.17358490566037735,-0.5245283018867924,-0.15471698113207547,-0.5169811320754717,-0.12452830188679245,-0.7433962264150943,-0.1660377358490566,-0.879245283018868,-0.1660377358490566,-1.0,-0.19245283018867926
30,Right,0.0,0.0,-0.01937984496124031,-0.2364341085271318,-0.08527131782945736,-0.4418604651162791,-0.10077519379844961,-0.6046511627906976,-0.031007751937984496,-0.7054263565891473,-0.3372093023255814,-0.5155038759689923,-0.5387596899224806,-0.45348837209302323,-0.49224806201550386,-0.37209302325581395,-0.3992248062015504,-0.3372093023255814,-0.42248062015503873,-0.4186046511627907,-0.5891472868217055,-0.35658914728682173,-0.5271317829457365,-0.27906976744186046,-0.4418604651162791,-0.2558139534883721,-0.4806201550387597,-0.27906976744186046,-0.6511627906976745,-0.24806201550387597,-0.5813953488372093,-0.1821705426356589,-0.4844961240310077,-0.16666666666666666,-0.5193798449612403,-0.12790697674418605,-0.7364341085271318,-0.15503875968992248,-0.8798449612403101,-0.14728682170542637,-1.0,-0.17054263565891473
30,Right,0.0,0.0,-0.008,-0.232,-0.06,-0.416,-0.06,-0.56,0.016,-0.648,-0.336,-0.492,-0.52,-0.396,-0.476,-0.32,-0.372,-0.28,-0.428,-0.396,-0.572,-0.304,-0.512,-0.224,-0.428,-0.2,-0.488,-0.26,-0.64,-0.2,-0.568,-0.124,-0.468,-0.108,-0.524,-0.108,-0.736,-0.124,-0.88,-0.108,-1.0,-0.12
