class,hand,coordinate0,coordinate1,coordinate2,coordinate3,coordinate4,coordinate5,coordinate6,coordinate7,coordinate8,coordinate9,coordinate10,coordinate11,coordinate12,coordinate13,coordinate14,coordinate15,coordinate16,coordinate17,coordinate18,coordinate19,coordinate20,coordinate21,coordinate22,coordinate23,coordinate24,coordinate25,coordinate26,coordinate27,coordinate28,coordinate29,coordinate30,coordinate31,coordinate32,coordinate33,coordinate34,coordinate35,coordinate36,coordinate37,coordinate38,coordinate39,coordinate40,coordinate41
29,Right,0.0,0.0,-0.18587360594795538,-0.16728624535315986,-0.40148698884758366,-0.1524163568773234,-0.5390334572490706,-0.02973977695167286,-0.6133828996282528,0.08921933085501858,-0.40892193308550184,-0.11152416356877323,-0.6914498141263941,-0.10780669144981413,-0.862453531598513,-0.09293680297397769,-1.0,-0.07806691449814127,-0.3643122676579926,0.05947955390334572,-0.6654275092936803,0.1524163568773234,-0.8587360594795539,0.20817843866171004,-0.9925650557620818,0.26394052044609667,-0.31226765799256506,0.21189591078066913,-0.6022304832713755,0.26765799256505574,-0.5985130111524164,0.19330855018587362,-0.516728624535316,0.1412639405204461,-0.26765799256505574,0.31226765799256506,-0.5055762081784386,0.34572490706319703,-0.5055762081784386,0.2825278810408922,-0.4423791821561338,0.2379182156133829
29,Right,0.0,0.0,-0.1853146853146853,-0.16433566433566432,-0.43006993006993005,-0.13636363636363635,-0.5874125874125874,0.01048951048951049,-0.6678321678321678,0.13636363636363635,-0.40559440559440557,-0.1958041958041958,-0.6678321678321678,-0.23076923076923078,-0.8286713286713286,-0.24825174825174826,-0.9545454545454546,-0.25874125874125875,-0.3881118881118881,-0.04895104895104895,-0.6713286713286714,-0.01048951048951049,-0.8601398601398601,0.013986013986013986,-1.0,0.04195804195804196,-0.3531468531468531,0.10139860139860139,-0.6188811188811189,0.14335664335664336,-0.5664335664335665,0.0944055944055944,-0.479020979020979,0.06993006993006994,-0.3146853146853147,0.23076923076923078,-0.5314685314685315,0.24475524475524477,-0.48951048951048953,0.1993006993006993,-0.40559440559440557,0.17832167832167833
29,Right,0.0,0.0,-0.1357142857142857,-0.08928571428571429,-0.3464285714285714,-0.10714285714285714,-0.4928571428571429,-0.060714285714285714,-0.5678571428571428,-0.017857142857142856,-0.45714285714285713,-0.175,-0.7142857142857143,-0.22142857142857142,-0.8642857142857143,-0.2571428571428571,-0.9821428571428571,-0.2892857142857143,-0.4607142857142857,-0.11785714285714285,-0.725,-0.20714285714285716,-0.8821428571428571,-0.2714285714285714,-1.0,-0.33214285714285713,-0.42857142857142855,-0.03214285714285714,-0.6571428571428571,-0.02857142857142857,-0.5785714285714286,-0.04285714285714286,-0.4928571428571429,-0.06785714285714285,-0.3678571428571429,0.06428571428571428,-0.5535714285714286,0.07142857142857142,-0.49642857142857144,0.05,-0.42142857142857143,0.02857142857142857
29,Right,0.0,0.0,-0.14527027027027026,-0.15878378378378377,-0.3614864864864865,-0.19932432432432431,-0.5202702702702703,-0.10472972972972973,-0.6114864864864865,-0.0033783783783783786,-0.41216216216216217,-0.28040540540540543,-0.6554054054054054,-0.31756756756756754,-0.8006756756756757,-0.35135135135135137,-0.9087837837837838,-0.3783783783783784,-0.42905405405405406,-0.17905405405405406,-0.706081081081081,-0.1891891891891892,-0.8716216216216216,-0.19594594594594594,-1.0,-0.20608108108108109,-0.4222972972972973,-0.057432432432432436,-0.6148648648648649,0.04391891891891892,-0.5472972972972973,0.057432432432432436,-0.47297297297297297,0.037162162162162164,-0.3918918918918919,0.07432432432432433,-0.543918918918919,0.14189189189189189,-0.4797297297297297,0.13851351351351351,-0.4155405405405405,0.10810810810810811
29,Right,0.0,0.0,-0.13636363636363635,-0.07342657342657342,-0.3321678321678322,-0.10139860139860139,-0.4825174825174825,-0.06993006993006994,-0.5629370629370629,-0.05944055944055944,-0.46853146853146854,-0.2062937062937063,-0.7097902097902098,-0.2867132867132867,-0.8531468531468531,-0.34615384615384615,-0.9615384615384616,-0.4020979020979021,-0.479020979020979,-0.18181818181818182,-0.7307692307692307,-0.27972027972027974,-0.8881118881118881,-0.3531468531468531,-1.0,-0.42657342657342656,-0.45104895104895104,-0.12237762237762238,-0.6328671328671329,-0.0979020979020979,-0.5594405594405595,-0.09090909090909091,-0.486013986013986,-0.1258741258741259,-0.3986013986013986,-0.04895104895104895,-0.5384615384615384,-0.006993006993006993,-0.47202797202797203,-0.013986013986013986,-0.4020979020979021,-0.045454545454545456
29,Right,0.0,0.0,-0.10437710437710437,-0.15488215488215487,-0.31313131313131315,-0.22895622895622897,-0.4713804713804714,-0.20202020202020202,-0.5488215488215489,-0.15151515151515152,-0.45791245791245794,-0.32996632996632996,-0.6599326599326599,-0.39730639730639733,-0.7845117845117845,-0.45791245791245794,-0.8821548821548821,-0.5117845117845118,-0.48484848484848486,-0.26936026936026936,-0.734006734006734,-0.32323232323232326,-0.8855218855218855,-0.367003367003367,-1.0,-0.40404040404040403,-0.48148148148148145,-0.18181818181818182,-0.6498316498316499,-0.08080808080808081,-0.5723905723905723,-0.06734006734006734,-0.5050505050505051,-0.10437710437710437,-0.4511784511784512,-0.06734006734006734,-0.5824915824915825,0.02356902356902357,-0.5016835016835017,0.02356902356902357,-0.4276094276094276,-0.013468013468013467
29,Right,0.0,0.0,-0.12292358803986711,-0.19601328903654486,-0.3089700996677741,-0.2724252491694352,-0.4684385382059801,-0.2591362126245847,-0.5548172757475083,-0.1893687707641196,-0.4186046511627907,-0.3521594684385382,-0.6312292358803987,-0.38870431893687707,-0.7508305647840532,-0.40863787375415284,-0.8471760797342193,-0.4318936877076412,-0.45514950166112955,-0.2857142857142857,-0.7275747508305648,-0.30564784053156147,-0.8803986710963455,-0.33222591362126247,-1.0,-0.3588039867109635,-0.46179401993355484,-0.19269102990033224,-0.6478405315614618,-0.053156146179401995,-0.5714285714285714,-0.023255813953488372,-0.5016611295681063,-0.053156146179401995,-0.4485049833887043,-0.06976744186046512,-0.574750830564784,0.036544850498338874,-0.5049833887043189,0.05647840531561462,-0.43853820598006643,0.029900332225913623
29,Right,0.0,0.0,-0.10689655172413794,-0.2,-0.296551724137931,-0.27586206896551724,-0.4517241379310345,-0.24482758620689654,-0.5310344827586206,-0.16551724137931034,-0.4103448275862069,-0.36551724137931035,-0.6310344827586207,-0.38275862068965516,-0.7517241379310344,-0.3931034482758621,-0.8482758620689655,-0.4068965517241379,-0.4586206896551724,-0.29310344827586204,-0.7344827586206897,-0.30344827586206896,-0.8862068965517241,-0.32413793103448274,-1.0,-0.3413793103448276,-0.4724137931034483,-0.1896551724137931,-0.6206896551724138,-0.05517241379310345,-0.5448275862068965,-0.02413793103448276,-0.4724137931034483,-0.04482758620689655,-0.46551724137931033,-0.06551724137931035,-0.5586206896551724,0.034482758620689655,-0.4896551724137931,0.05517241379310345,-0.4241379310344828,0.034482758620689655
29,Right,0.0,0.0,-0.11956521739130435,-0.2028985507246377,-0.31521739130434784,-0.26811594202898553,-0.48188405797101447,-0.2463768115942029,-0.5652173913043478,-0.16666666666666666,-0.4420289855072464,-0.35507246376811596,-0.7101449275362319,-0.32608695652173914,-0.8731884057971014,-0.322463768115942,-1.0,-0.32971014492753625,-0.4746376811594203,-0.29347826086956524,-0.6630434782608695,-0.17391304347826086,-0.6304347826086957,-0.14492753623188406,-0.5978260869565217,-0.17391304347826086,-0.48188405797101447,-0.19202898550724637,-0.6123188405797102,-0.025362318840579712,-0.5362318840579711,0.014492753623188406,-0.4782608695652174,-0.021739130434782608,-0.48188405797101447,-0.06884057971014493,-0.5652173913043478,0.05434782608695652,-0.4927536231884058,0.07971014492753623,-0.43478260869565216,0.050724637681159424
29,Right,0.0,0.0,-0.12681159420289856,-0.18840579710144928,-0.3188405797101449,-0.2427536231884058,-0.4782608695652174,-0.2028985507246377,-0.5543478260869565,-0.10869565217391304,-0.4420289855072464,-0.31521739130434784,-0.7137681159420289,-0.2717391304347826,-0.8731884057971014,-0.2608695652173913,-1.0,-0.2644927536231884,-0.47101449275362317,-0.2536231884057971,-0.6630434782608695,-0.09420289855072464,-0.6268115942028986,-0.06884057971014493,-0.5978260869565217,-0.11231884057971014,-0.4746376811594203,-0.15579710144927536,-0.6014492753623188,0.03985507246376811,-0.5217391304347826,0.06521739130434782,-0.463768115942029,0.018115942028985508,-0.47101449275362317,-0.03985507246376811,-0.5507246376811594,0.09782608695652174,-0.4746376811594203,0.11594202898550725,-0.42028985507246375,0.08695652173913043
