class,hand,k0x,k0y,k1x,k1y,k2x,k2y,k3x,k3y,k4x,k4y,k5x,k5y,k6x,k6y,k7x,k7y,k8x,k8y,k9x,k9y,k10x,k10y,k11x,k11y,k12x,k12y,k13x,k13y,k14x,k14y,k15x,k15y,k16x,k16y,k17x,k17y,k18x,k18y,k19x,k19y,k20x,k20y
0,Right,0.0,0.0,-0.24257425742574257,-0.1782178217821782,-0.3613861386138614,-0.41089108910891087,-0.47029702970297027,-0.5891089108910891,-0.599009900990099,-0.7178217821782178,0.09900990099009901,-0.7079207920792079,-0.039603960396039604,-0.9752475247524752,-0.23267326732673269,-1.0,-0.3613861386138614,-0.9356435643564357,0.15841584158415842,-0.6584158415841584,-0.19306930693069307,-0.8762376237623762,-0.400990099009901,-0.7079207920792079,-0.4306930693069307,-0.5841584158415841,0.1485148514851485,-0.5742574257425742,-0.22277227722772278,-0.7376237623762376,-0.3712871287128713,-0.5693069306930693,-0.36633663366336633,-0.44554455445544555,0.08415841584158416,-0.46534653465346537,-0.22277227722772278,-0.5891089108910891,-0.3415841584158416,-0.4900990099009901,-0.33663366336633666,-0.3910891089108911
0,Right,0.0,0.0,-0.273542600896861,-0.20179372197309417,-0.3632286995515695,-0.4170403587443946,-0.452914798206278,-0.5829596412556054,-0.5336322869955157,-0.7040358744394619,0.04484304932735426,-0.695067264573991,-0.04932735426008968,-0.9641255605381166,-0.23318385650224216,-1.0,-0.37668161434977576,-0.9641255605381166,0.09417040358744394,-0.6547085201793722,-0.25112107623318386,-0.852017937219731,-0.43946188340807174,-0.7174887892376681,-0.47085201793721976,-0.5874439461883408,0.08071748878923767,-0.5739910313901345,-0.2825112107623318,-0.7174887892376681,-0.4080717488789238,-0.57847533632287,-0.4125560538116592,-0.4484304932735426,0.013452914798206279,-0.47533632286995514,-0.2825112107623318,-0.5560538116591929,-0.38565022421524664,-0.47085201793721976,-0.39461883408071746,-0.37668161434977576
0,Right,0.0,0.0,-0.25311203319502074,-0.17427385892116182,-0.35269709543568467,-0.35684647302904565,-0.43568464730290457,-0.4979253112033195,-0.4979253112033195,-0.6265560165975104,0.0,-0.6473029045643154,-0.029045643153526972,-0.91701244813278,-0.1908713692946058,-1.0,-0.33195020746887965,-1.0,0.06639004149377593,-0.6016597510373444,-0.22821576763485477,-0.7842323651452282,-0.3983402489626556,-0.6680497925311203,-0.43568464730290457,-0.5560165975103735,0.06639004149377593,-0.5186721991701245,-0.26141078838174275,-0.6390041493775933,-0.3775933609958506,-0.5145228215767634,-0.3817427385892116,-0.4066390041493776,0.02074688796680498,-0.42323651452282157,-0.24896265560165975,-0.4979253112033195,-0.34024896265560167,-0.4149377593360996,-0.34024896265560167,-0.3278008298755187
0,Right,0.0,0.0,-0.23616236162361623,-0.16236162361623616,-0.33948339483394835,-0.3173431734317343,-0.4280442804428044,-0.43911439114391143,-0.47232472324723246,-0.5424354243542435,-0.01107011070110701,-0.5940959409594095,-0.02952029520295203,-0.8228782287822878,-0.11808118081180811,-0.9372693726937269,-0.21033210332103322,-1.0,0.04428044280442804,-0.5571955719557196,-0.24354243542435425,-0.7011070110701108,-0.3874538745387454,-0.5867158671586716,-0.4280442804428044,-0.4833948339483395,0.04428044280442804,-0.4870848708487085,-0.26199261992619927,-0.5756457564575646,-0.36162361623616235,-0.4575645756457565,-0.36900369003690037,-0.36162361623616235,0.0036900369003690036,-0.3985239852398524,-0.24723247232472326,-0.45387453874538747,-0.33579335793357934,-0.3763837638376384,-0.34317343173431736,-0.2988929889298893
0,Right,0.0,0.0,-0.24028268551236748,-0.1413427561837456,-0.3462897526501767,-0.2756183745583039,-0.4381625441696113,-0.38515901060070673,-0.48056537102473496,-0.4840989399293286,-0.04946996466431095,-0.5653710247349824,-0.07420494699646643,-0.7773851590106007,-0.12367491166077739,-0.9081272084805654,-0.17667844522968199,-1.0,0.0,-0.5335689045936396,-0.2756183745583039,-0.6537102473498233,-0.4098939929328622,-0.5406360424028268,-0.4452296819787986,-0.43462897526501765,0.0035335689045936395,-0.4664310954063604,-0.28975265017667845,-0.5335689045936396,-0.38515901060070673,-0.42402826855123676,-0.392226148409894,-0.3250883392226148,-0.038869257950530034,-0.37809187279151946,-0.27208480565371024,-0.4204946996466431,-0.35335689045936397,-0.3498233215547703,-0.36395759717314485,-0.2756183745583039
0,Right,0.0,0.0,-0.23103448275862068,-0.1310344827586207,-0.3413793103448276,-0.2620689655172414,-0.43103448275862066,-0.3586206896551724,-0.4827586206896552,-0.45517241379310347,-0.06551724137931035,-0.5551724137931034,-0.07586206896551724,-0.7551724137931034,-0.1,-0.8896551724137931,-0.12758620689655173,-1.0,-0.006896551724137931,-0.5241379310344828,-0.2827586206896552,-0.6379310344827587,-0.4103448275862069,-0.5206896551724138,-0.4413793103448276,-0.41724137931034483,-0.006896551724137931,-0.45517241379310347,-0.2827586206896552,-0.5275862068965518,-0.38275862068965516,-0.4206896551724138,-0.3931034482758621,-0.32068965517241377,-0.041379310344827586,-0.3689655172413793,-0.2655172413793103,-0.4206896551724138,-0.3482758620689655,-0.35517241379310344,-0.3689655172413793,-0.2793103448275862
0,Right,0.0,0.0,-0.24041811846689895,-0.13240418118466898,-0.34843205574912894,-0.2613240418118467,-0.43205574912891986,-0.3554006968641115,-0.4912891986062718,-0.4529616724738676,-0.08013937282229965,-0.5644599303135889,-0.08362369337979095,-0.7526132404181185,-0.10104529616724739,-0.89198606271777,-0.11846689895470383,-1.0,-0.027874564459930314,-0.5331010452961672,-0.30313588850174217,-0.6341463414634146,-0.42857142857142855,-0.5121951219512195,-0.4564459930313589,-0.41114982578397213,-0.024390243902439025,-0.4634146341463415,-0.30313588850174217,-0.5226480836236934,-0.397212543554007,-0.41114982578397213,-0.40418118466898956,-0.3170731707317073,-0.059233449477351915,-0.37282229965156793,-0.28222996515679444,-0.4146341463414634,-0.3588850174216028,-0.34843205574912894,-0.3693379790940767,-0.27177700348432055
0,Right,0.0,0.0,-0.2553191489361702,-0.12411347517730496,-0.36524822695035464,-0.25177304964539005,-0.450354609929078,-0.3475177304964539,-0.5106382978723404,-0.4397163120567376,-0.09574468085106383,-0.5638297872340425,-0.09574468085106383,-0.75177304964539,-0.09574468085106383,-0.8936170212765957,-0.10638297872340426,-1.0,-0.03900709219858156,-0.5390070921985816,-0.3262411347517731,-0.6312056737588653,-0.44680851063829785,-0.5035460992907801,-0.475177304964539,-0.3971631205673759,-0.03546099290780142,-0.4716312056737589,-0.32269503546099293,-0.5212765957446809,-0.4148936170212766,-0.40425531914893614,-0.425531914893617,-0.30141843971631205,-0.07092198581560284,-0.3829787234042553,-0.30141843971631205,-0.4148936170212766,-0.37943262411347517,-0.3404255319148936,-0.39361702127659576,-0.2624113475177305
0,Right,0.0,0.0,-0.25177304964539005,-0.11702127659574468,-0.36879432624113473,-0.23404255319148937,-0.4574468085106383,-0.3262411347517731,-0.5177304964539007,-0.425531914893617,-0.10638297872340426,-0.5602836879432624,-0.09929078014184398,-0.75177304964539,-0.10638297872340426,-0.8936170212765957,-0.11347517730496454,-1.0,-0.04609929078014184,-0.5425531914893617,-0.3333333333333333,-0.6205673758865248,-0.45390070921985815,-0.4858156028368794,-0.475177304964539,-0.37943262411347517,-0.03900709219858156,-0.475177304964539,-0.32978723404255317,-0.5106382978723404,-0.41843971631205673,-0.3900709219858156,-0.41843971631205673,-0.2872340425531915,-0.07092198581560284,-0.38652482269503546,-0.3049645390070922,-0.4078014184397163,-0.38652482269503546,-0.3333333333333333,-0.40070921985815605,-0.2553191489361702
0,Right,0.0,0.0,-0.24561403508771928,-0.10526315789473684,-0.36140350877192984,-0.22456140350877193,-0.45263157894736844,-0.3192982456140351,-0.5052631578947369,-0.4105263157894737,-0.09473684210526316,-0.5473684210526316,-0.09824561403508772,-0.7473684210526316,-0.11228070175438597,-0.8912280701754386,-0.12982456140350876,-1.0,-0.03859649122807018,-0.5263157894736842,-0.3263157894736842,-0.6105263157894737,-0.4456140350877193,-0.47368421052631576,-0.4666666666666667,-0.3684210526315789,-0.03508771929824561,-0.4631578947368421,-0.3263157894736842,-0.5017543859649123,-0.4105263157894737,-0.37894736842105264,-0.41403508771929826,-0.2771929824561403,-0.07368421052631578,-0.37543859649122807,-0.3017543859649123,-0.39649122807017545,-0.37894736842105264,-0.3192982456140351,-0.3894736842105263,-0.24210526315789474
