class,hand,coordinate0,coordinate1,coordinate2,coordinate3,coordinate4,coordinate5,coordinate6,coordinate7,coordinate8,coordinate9,coordinate10,coordinate11,coordinate12,coordinate13,coordinate14,coordinate15,coordinate16,coordinate17,coordinate18,coordinate19,coordinate20,coordinate21,coordinate22,coordinate23,coordinate24,coordinate25,coordinate26,coordinate27,coordinate28,coordinate29,coordinate30,coordinate31,coordinate32,coordinate33,coordinate34,coordinate35,coordinate36,coordinate37,coordinate38,coordinate39,coordinate40,coordinate41
1,Right,0.0,0.0,-0.31666666666666665,-0.011111111111111112,-0.6222222222222222,0.2222222222222222,-0.8277777777777777,0.48333333333333334,-1.0,0.6888888888888889,-0.49444444444444446,0.2388888888888889,-0.6888888888888889,0.5833333333333334,-0.8055555555555556,0.7777777777777778,-0.8888888888888888,0.7777777777777778,-0.26666666666666666,0.3388888888888889,-0.45,0.7333333333333333,-0.5722222222222222,0.7777777777777778,-0.6555555555555556,0.7777777777777778,-0.044444444444444446,0.4166666666666667,-0.2,0.7777777777777778,-0.3,0.7777777777777778,-0.3611111111111111,0.7777777777777778,0.14444444444444443,0.4722222222222222,0.016666666666666666,0.7777777777777778,-0.05555555555555555,0.7777777777777778,-0.1,0.7777777777777778
1,Right,0.0,0.0,-0.2672811059907834,-0.07834101382488479,-0.5207373271889401,0.027649769585253458,-0.6820276497695853,0.2073732718894009,-0.7926267281105991,0.3548387096774194,-0.48847926267281105,0.013824884792626729,-0.728110599078341,0.2350230414746544,-0.880184331797235,0.39631336405529954,-1.0,0.5253456221198156,-0.31797235023041476,0.1382488479262673,-0.5622119815668203,0.4377880184331797,-0.7327188940092166,0.6497695852534562,-0.8617511520737328,0.7880184331797235,-0.15668202764976957,0.2672811059907834,-0.3778801843317972,0.5483870967741935,-0.5483870967741935,0.7373271889400922,-0.6728110599078341,0.8617511520737328,-0.009216589861751152,0.3824884792626728,-0.1889400921658986,0.6129032258064516,-0.31797235023041476,0.7649769585253456,-0.43317972350230416,0.8709677419354839
1,Right,0.0,0.0,-0.20833333333333334,-0.10416666666666667,-0.45,-0.08333333333333333,-0.6333333333333333,0.008333333333333333,-0.7666666666666667,0.09583333333333334,-0.475,-0.15416666666666667,-0.7208333333333333,-0.058333333333333334,-0.875,0.04583333333333333,-1.0,0.14583333333333334,-0.3625,-0.04583333333333333,-0.6291666666666667,0.1375,-0.8041666666666667,0.275,-0.9375,0.3875,-0.24583333333333332,0.09166666666666666,-0.49166666666666664,0.26666666666666666,-0.6583333333333333,0.39166666666666666,-0.7791666666666667,0.48333333333333334,-0.12916666666666668,0.24166666666666667,-0.31666666666666665,0.37083333333333335,-0.44583333333333336,0.45416666666666666,-0.5625,0.5208333333333334
1,Right,0.0,0.0,-0.1581196581196581,-0.1282051282051282,-0.405982905982906,-0.19230769230769232,-0.6153846153846154,-0.18803418803418803,-0.7863247863247863,-0.1581196581196581,-0.38461538461538464,-0.32051282051282054,-0.6581196581196581,-0.33760683760683763,-0.8547008547008547,-0.2777777777777778,-1.0,-0.2094017094017094,-0.3034188034188034,-0.2222222222222222,-0.6410256410256411,-0.14957264957264957,-0.8547008547008547,-0.042735042735042736,-1.0,0.04700854700854701,-0.23504273504273504,-0.07264957264957266,-0.5384615384615384,0.008547008547008548,-0.7350427350427351,0.09829059829059829,-0.8717948717948718,0.16666666666666666,-0.1752136752136752,0.10256410256410256,-0.4017094017094017,0.1452991452991453,-0.5555555555555556,0.18803418803418803,-0.6752136752136753,0.2264957264957265
1,Right,0.0,0.0,-0.10407239819004525,-0.16289592760180996,-0.3257918552036199,-0.28054298642533937,-0.5294117647058824,-0.33031674208144796,-0.7104072398190046,-0.3393665158371041,-0.3031674208144796,-0.4117647058823529,-0.6018099547511312,-0.49321266968325794,-0.8009049773755657,-0.47058823529411764,-0.9592760180995475,-0.4298642533936652,-0.24434389140271492,-0.3167420814479638,-0.5972850678733032,-0.3574660633484163,-0.832579185520362,-0.29411764705882354,-1.0,-0.23529411764705882,-0.19909502262443438,-0.17647058823529413,-0.5158371040723982,-0.21266968325791855,-0.7330316742081447,-0.15384615384615385,-0.8914027149321267,-0.10407239819004525,-0.167420814479638,-0.013574660633484163,-0.3936651583710407,-0.027149321266968326,-0.5475113122171946,-0.00904977375565611,-0.6742081447963801,0.004524886877828055
1,Right,0.0,0.0,-0.2914798206278027,-0.013452914798206279,-0.4798206278026906,-0.14349775784753363,-0.6053811659192825,-0.242152466367713,-0.7309417040358744,-0.3183856502242152,-0.4260089686098655,-0.4618834080717489,-0.6098654708520179,-0.6098654708520179,-0.7802690582959642,-0.6771300448430493,-0.9327354260089686,-0.726457399103139,-0.36771300448430494,-0.4663677130044843,-0.6278026905829597,-0.5964125560538116,-0.8430493273542601,-0.6188340807174888,-1.0,-0.6233183856502242,-0.3094170403587444,-0.4170403587443946,-0.5874439461883408,-0.5201793721973094,-0.8071748878923767,-0.5067264573991032,-0.968609865470852,-0.47085201793721976,-0.2600896860986547,-0.3094170403587444,-0.48878923766816146,-0.36771300448430494,-0.6636771300448431,-0.35874439461883406,-0.8071748878923767,-0.33183856502242154
1,Right,0.0,0.0,-0.4577114427860697,-0.1890547263681592,-0.6567164179104478,-0.44776119402985076,-0.7860696517412935,-0.6069651741293532,-0.8805970149253731,-0.7263681592039801,-0.4577114427860697,-0.6716417910447762,-0.6318407960199005,-0.8059701492537313,-0.8059701492537313,-0.8656716417910447,-0.9601990049751243,-0.8955223880597015,-0.39303482587064675,-0.6616915422885572,-0.6268656716417911,-0.8308457711442786,-0.835820895522388,-0.8706467661691543,-1.0,-0.8756218905472637,-0.34328358208955223,-0.6169154228855721,-0.5970149253731343,-0.7910447761194029,-0.8159203980099502,-0.8308457711442786,-0.9900497512437811,-0.835820895522388,-0.32338308457711445,-0.5124378109452736,-0.5671641791044776,-0.6567164179104478,-0.7611940298507462,-0.7164179104477612,-0.9154228855721394,-0.746268656716418
1,Right,0.0,0.0,-0.22277227722772278,-0.04950495049504951,-0.3613861386138614,-0.28217821782178215,-0.46534653465346537,-0.43564356435643564,-0.5742574257425742,-0.5594059405940595,-0.054455445544554455,-0.6237623762376238,-0.2623762376237624,-0.8613861386138614,-0.48514851485148514,-0.9603960396039604,-0.6732673267326733,-1.0,-0.0049504950495049506,-0.599009900990099,-0.25742574257425743,-0.8712871287128713,-0.504950495049505,-0.9504950495049505,-0.7029702970297029,-0.9801980198019802,0.0049504950495049506,-0.5148514851485149,-0.2524752475247525,-0.7673267326732673,-0.4900990099009901,-0.8415841584158416,-0.6633663366336634,-0.8663366336633663,-0.034653465346534656,-0.38613861386138615,-0.22772277227722773,-0.5693069306930693,-0.3910891089108911,-0.6584158415841584,-0.5247524752475248,-0.7178217821782178
1,Right,0.0,0.0,-0.3684210526315789,-0.20647773279352227,-0.5141700404858299,-0.4331983805668016,-0.6072874493927125,-0.5991902834008097,-0.7125506072874493,-0.7246963562753036,-0.2550607287449393,-0.6518218623481782,-0.38461538461538464,-0.8016194331983806,-0.4979757085020243,-0.8987854251012146,-0.6072874493927125,-0.9757085020242915,-0.1862348178137652,-0.6275303643724697,-0.3319838056680162,-0.8340080971659919,-0.47368421052631576,-0.9392712550607287,-0.5951417004048583,-1.0,-0.15384615384615385,-0.562753036437247,-0.32793522267206476,-0.7611336032388664,-0.5060728744939271,-0.8704453441295547,-0.6518218623481782,-0.9392712550607287,-0.17408906882591094,-0.4574898785425101,-0.3522267206477733,-0.6356275303643725,-0.4979757085020243,-0.7368421052631579,-0.6234817813765182,-0.8137651821862348
1,Right,0.0,0.0,-0.32,-0.20363636363636364,-0.41454545454545455,-0.4072727272727273,-0.45454545454545453,-0.5563636363636364,-0.48727272727272725,-0.6654545454545454,-0.15272727272727274,-0.610909090909091,-0.27636363636363637,-0.7672727272727272,-0.4,-0.8763636363636363,-0.5054545454545455,-0.9709090909090909,-0.09818181818181818,-0.6072727272727273,-0.26545454545454544,-0.8,-0.4109090909090909,-0.9127272727272727,-0.5272727272727272,-1.0,-0.09090909090909091,-0.5636363636363636,-0.2581818181818182,-0.7527272727272727,-0.41454545454545455,-0.8727272727272727,-0.5381818181818182,-0.9636363636363636,-0.13090909090909092,-0.48727272727272725,-0.26545454545454544,-0.6545454545454545,-0.3709090909090909,-0.7563636363636363,-0.4618181818181818,-0.8436363636363636
