class,hand,coordinate0,coordinate1,coordinate2,coordinate3,coordinate4,coordinate5,coordinate6,coordinate7,coordinate8,coordinate9,coordinate10,coordinate11,coordinate12,coordinate13,coordinate14,coordinate15,coordinate16,coordinate17,coordinate18,coordinate19,coordinate20,coordinate21,coordinate22,coordinate23,coordinate24,coordinate25,coordinate26,coordinate27,coordinate28,coordinate29,coordinate30,coordinate31,coordinate32,coordinate33,coordinate34,coordinate35,coordinate36,coordinate37,coordinate38,coordinate39,coordinate40,coordinate41
3,Right,0.0,0.0,-0.20853080568720378,-0.16587677725118483,-0.5118483412322274,-0.1848341232227488,-0.7535545023696683,-0.11374407582938388,-0.933649289099526,-0.1848341232227488,-0.3696682464454976,0.02843601895734597,-0.6729857819905213,0.1990521327014218,-0.8672985781990521,0.2985781990521327,-1.0,0.38388625592417064,-0.3033175355450237,0.22274881516587677,-0.7156398104265402,0.3791469194312796,-0.7582938388625592,0.27014218009478674,-0.7109004739336493,0.1943127962085308,-0.25118483412322273,0.3744075829383886,-0.6587677725118484,0.4976303317535545,-0.6777251184834123,0.3886255924170616,-0.6113744075829384,0.3127962085308057,-0.22274881516587677,0.4834123222748815,-0.47393364928909953,0.6824644549763034,-0.6255924170616114,0.7582938388625592,-0.7393364928909952,0.8151658767772512
3,Right,0.0,0.0,-0.1645021645021645,-0.19047619047619047,-0.45454545454545453,-0.2683982683982684,-0.7012987012987013,-0.2943722943722944,-0.8354978354978355,-0.42424242424242425,-0.36796536796536794,-0.09090909090909091,-0.6753246753246753,-0.030303030303030304,-0.8614718614718615,0.008658008658008658,-1.0,0.047619047619047616,-0.3463203463203463,0.09956709956709957,-0.7142857142857143,0.1645021645021645,-0.7489177489177489,0.08225108225108226,-0.7056277056277056,0.030303030303030304,-0.3203463203463203,0.2510822510822511,-0.6666666666666666,0.27705627705627706,-0.6666666666666666,0.17316017316017315,-0.6017316017316018,0.09956709956709957,-0.30303030303030304,0.35064935064935066,-0.5454545454545454,0.48484848484848486,-0.6926406926406926,0.5324675324675324,-0.8095238095238095,0.5714285714285714
3,Right,0.0,0.0,-0.1336206896551724,-0.21120689655172414,-0.40086206896551724,-0.36637931034482757,-0.6293103448275862,-0.46551724137931033,-0.7198275862068966,-0.6336206896551724,-0.3706896551724138,-0.21551724137931033,-0.6637931034482759,-0.22413793103448276,-0.853448275862069,-0.22413793103448276,-1.0,-0.20689655172413793,-0.3793103448275862,-0.017241379310344827,-0.7456896551724138,-0.017241379310344827,-0.7370689655172413,-0.08189655172413793,-0.6637931034482759,-0.10775862068965517,-0.36637931034482757,0.14655172413793102,-0.7025862068965517,0.12931034482758622,-0.6637931034482759,0.04310344827586207,-0.5732758620689655,0.0,-0.35344827586206895,0.2672413793103448,-0.6120689655172413,0.34051724137931033,-0.7629310344827587,0.3620689655172414,-0.8879310344827587,0.38362068965517243
3,Right,0.0,0.0,-0.1297071129707113,-0.18828451882845187,-0.3514644351464435,-0.23430962343096234,-0.5774058577405857,-0.19246861924686193,-0.7405857740585774,-0.17154811715481172,-0.4435146443514644,-0.16736401673640167,-0.7447698744769874,-0.24267782426778242,-0.895397489539749,-0.2803347280334728,-1.0,-0.2803347280334728,-0.4686192468619247,-0.02510460251046025,-0.8117154811715481,-0.13389121338912133,-0.7615062761506276,-0.200836820083682,-0.6820083682008368,-0.2175732217573222,-0.4686192468619247,0.08786610878661087,-0.8075313807531381,-0.0041841004184100415,-0.7364016736401674,-0.07112970711297072,-0.6234309623430963,-0.09623430962343096,-0.4560669456066946,0.17573221757322174,-0.694560669456067,0.2301255230125523,-0.8493723849372385,0.26778242677824265,-0.9748953974895398,0.29707112970711297
3,Right,0.0,0.0,-0.05238095238095238,-0.24761904761904763,-0.2523809523809524,-0.5,-0.4238095238095238,-0.7,-0.43333333333333335,-0.8952380952380953,-0.3476190476190476,-0.4238095238095238,-0.6428571428571429,-0.5285714285714286,-0.8428571428571429,-0.5714285714285714,-1.0,-0.5952380952380952,-0.4142857142857143,-0.2523809523809524,-0.7571428571428571,-0.2857142857142857,-0.6476190476190476,-0.22857142857142856,-0.5142857142857142,-0.20476190476190476,-0.44285714285714284,-0.06190476190476191,-0.719047619047619,-0.0761904761904762,-0.6190476190476191,-0.05238095238095238,-0.49523809523809526,-0.047619047619047616,-0.44761904761904764,0.12380952380952381,-0.7,0.10952380952380952,-0.8476190476190476,0.11904761904761904,-0.9761904761904762,0.11904761904761904
3,Right,0.0,0.0,-0.07203389830508475,-0.2542372881355932,-0.2076271186440678,-0.5,-0.3347457627118644,-0.652542372881356,-0.3601694915254237,-0.8008474576271186,-0.3601694915254237,-0.4788135593220339,-0.597457627118644,-0.597457627118644,-0.7584745762711864,-0.6652542372881356,-0.885593220338983,-0.7076271186440678,-0.4194915254237288,-0.3432203389830508,-0.7203389830508474,-0.3686440677966102,-0.6186440677966102,-0.3093220338983051,-0.5127118644067796,-0.288135593220339,-0.4576271186440678,-0.1864406779661017,-0.711864406779661,-0.2076271186440678,-0.635593220338983,-0.1694915254237288,-0.5254237288135594,-0.15677966101694915,-0.4830508474576271,-0.0211864406779661,-0.7330508474576272,-0.046610169491525424,-0.8771186440677966,-0.046610169491525424,-1.0,-0.0635593220338983
3,Right,0.0,0.0,-0.04602510460251046,-0.25523012552301255,-0.1506276150627615,-0.5104602510460251,-0.2384937238493724,-0.6820083682008368,-0.200836820083682,-0.8284518828451883,-0.3514644351464435,-0.5271966527196653,-0.5983263598326359,-0.6527196652719666,-0.7615062761506276,-0.7154811715481172,-0.8870292887029289,-0.7656903765690377,-0.41422594142259417,-0.41841004184100417,-0.6778242677824268,-0.401673640167364,-0.5732217573221757,-0.3179916317991632,-0.4811715481171548,-0.30962343096234307,-0.4560669456066946,-0.26778242677824265,-0.6694560669456067,-0.22594142259414227,-0.5857740585774058,-0.16736401673640167,-0.4895397489539749,-0.16736401673640167,-0.497907949790795,-0.100418410041841,-0.7322175732217573,-0.1297071129707113,-0.8702928870292888,-0.12133891213389121,-1.0,-0.14644351464435146
3,Right,0.0,0.0,-0.004273504273504274,-0.24358974358974358,-0.08974358974358974,-0.49145299145299143,-0.15384615384615385,-0.6581196581196581,-0.09829059829059829,-0.782051282051282,-0.34615384615384615,-0.5384615384615384,-0.5769230769230769,-0.6752136752136753,-0.7264957264957265,-0.7564102564102564,-0.8418803418803419,-0.8247863247863247,-0.41452991452991456,-0.44017094017094016,-0.6282051282051282,-0.39316239316239315,-0.5213675213675214,-0.3076923076923077,-0.43162393162393164,-0.3034188034188034,-0.45726495726495725,-0.29914529914529914,-0.6495726495726496,-0.24358974358974358,-0.5555555555555556,-0.18803418803418803,-0.452991452991453,-0.18803418803418803,-0.49572649572649574,-0.13247863247863248,-0.7307692307692307,-0.1623931623931624,-0.8717948717948718,-0.1623931623931624,-1.0,-0.19230769230769232
3,Right,0.0,0.0,0.008620689655172414,-0.24568965517241378,-0.0603448275862069,-0.47413793103448276,-0.10775862068965517,-0.6379310344827587,-0.034482758620689655,-0.7327586206896551,-0.34051724137931033,-0.5689655172413793,-0.5431034482758621,-0.728448275862069,-0.6939655172413793,-0.8103448275862069,-0.8017241379310345,-0.8620689655172413,-0.4224137931034483,-0.4827586206896552,-0.5991379310344828,-0.4353448275862069,-0.5172413793103449,-0.33189655172413796,-0.4396551724137931,-0.31896551724137934,-0.47844827586206895,-0.3448275862068966,-0.6336206896551724,-0.3103448275862069,-0.5603448275862069,-0.2413793103448276,-0.46551724137931033,-0.21982758620689655,-0.5172413793103449,-0.17672413793103448,-0.7456896551724138,-0.2025862068965517,-0.8879310344827587,-0.20689655172413793,-1.0,-0.23275862068965517
3,Right,0.0,0.0,0.021929824561403508,-0.24561403508771928,-0.02631578947368421,-0.4605263157894737,-0.04824561403508772,-0.6052631578947368,0.02631578947368421,-0.6885964912280702,-0.3157894736842105,-0.5789473684210527,-0.5219298245614035,-0.7192982456140351,-0.6798245614035088,-0.8114035087719298,-0.7894736842105263,-0.881578947368421,-0.4166666666666667,-0.49122807017543857,-0.5570175438596491,-0.4605263157894737,-0.4692982456140351,-0.36403508771929827,-0.38596491228070173,-0.3333333333333333,-0.47368421052631576,-0.3508771929824561,-0.6008771929824561,-0.33771929824561403,-0.5175438596491229,-0.2675438596491228,-0.4166666666666667,-0.2412280701754386,-0.5175438596491229,-0.18859649122807018,-0.7412280701754386,-0.2236842105263158,-0.881578947368421,-0.22807017543859648,-1.0,-0.25
